user_id,prospect_id,company_country,company_state
356e9904-30a5-41a5-b2e0-2c385bf494be,a1e3b5c5-da78-4d30-8936-ee52deb44fd6,US,PA
356e9904-30a5-41a5-b2e0-2c385bf494be,b6ba7a8d-d99e-4a57-92f7-b3e75f8428b5,US,NV
6a5ae56c-628f-40a4-80ef-af6436f91fba,4ade311f-6887-4503-b846-9a2538728d69,US,ND
616049a2-acf9-4d5f-83a2-4a23c2cb9cdf,daf12d17-a0c6-4ddf-aaed-b49f2201da13,US,FL
616049a2-acf9-4d5f-83a2-4a23c2cb9cdf,96898d9c-b27c-460e-ac50-e3c673da8773,US,AZ
58153f3c-eaec-437d-baf2-d7dd512032bb,18acf3ba-117a-48a4-b89a-ae5a1a7e3f92,US,HI
58153f3c-eaec-437d-baf2-d7dd512032bb,dabee7cc-2be5-494f-baea-9e5ce05bce1d,US,MD
4709201d-3128-4976-82e6-cec6e9c144d3,de70d61c-c1f0-4f46-b6d3-6029856b4469,US,AL
e0d5d905-d9dd-446e-89e4-6ac899155e3f,9c95773c-5d6c-4128-8ea8-4141e5bd35bb,US,GA
e0d5d905-d9dd-446e-89e4-6ac899155e3f,fca8ca85-fc40-4880-99c7-94519c31ccc7,US,IA
e0d5d905-d9dd-446e-89e4-6ac899155e3f,4dadcb70-46e5-45e4-bb38-fc949f4044f0,US,MN
160c7937-e9a3-4e02-ae03-9b87cc65be03,25b38b69-042c-4820-b6c9-214877180b7b,US,OH
160c7937-e9a3-4e02-ae03-9b87cc65be03,6e3750ef-c092-420f-af60-5042a8a59200,US,MI
b16dca0d-e714-4a4b-aa63-f07073f751d3,497dcbde-8114-4859-8d9e-513cec21748e,US,HI
b16dca0d-e714-4a4b-aa63-f07073f751d3,a08543e7-48ee-4c2d-9e5e-e906ff257efb,US,MO
b16dca0d-e714-4a4b-aa63-f07073f751d3,3f5fc95f-58c7-4921-b982-804d98dc5c2c,US,MA
b16dca0d-e714-4a4b-aa63-f07073f751d3,b3273fbd-21db-4819-bb8d-b3ab169942ff,US,AL
b16dca0d-e714-4a4b-aa63-f07073f751d3,5486e4b6-256e-4a86-bbcb-4626359e772c,US,AR
b16dca0d-e714-4a4b-aa63-f07073f751d3,8992ddfb-6917-40d9-8948-50372a9cbeb4,US,AR
b16dca0d-e714-4a4b-aa63-f07073f751d3,5e8d6f6b-0743-4b1f-93f1-1fea2687f7b7,US,VA
b16dca0d-e714-4a4b-aa63-f07073f751d3,8f27ce6d-3381-4f55-84ca-d69400af2e3a,US,NH
b16dca0d-e714-4a4b-aa63-f07073f751d3,5aad4e47-522f-40f1-a93c-e77290346c77,US,CO
b16dca0d-e714-4a4b-aa63-f07073f751d3,cecc8a71-4cd4-4aab-a60b-7d0c16049102,US,MO
923d3745-323d-47d5-bc50-044a91a45b00,dfcf3aab-151b-4f4a-b448-7e42b91d8ba8,US,ID
be3bd455-3858-4d5f-b8e9-1895c51e50e7,3830c645-ee67-40f9-8a36-c26c2a18db21,US,AL
b16dca0d-e714-4a4b-aa63-f07073f751d3,4264195e-2c47-4755-8ec7-18ba811d8807,US,WY
be3bd455-3858-4d5f-b8e9-1895c51e50e7,063cacca-3ce1-454d-b632-a13bd96c9b98,US,VA
b16dca0d-e714-4a4b-aa63-f07073f751d3,aa417e3c-aa66-4d9b-b1ff-ecf5dbf3d7a2,US,MS
b16dca0d-e714-4a4b-aa63-f07073f751d3,e3963fe7-ba0c-46e2-9d9e-ff1b026d7fc6,US,IN
923d3745-323d-47d5-bc50-044a91a45b00,8c76e428-bf26-488b-a354-1f1b25d3b028,US,UT
b16dca0d-e714-4a4b-aa63-f07073f751d3,6dc98a7c-c942-4408-98b1-43bc2ea1e85d,US,NC
b16dca0d-e714-4a4b-aa63-f07073f751d3,b924e193-8fc6-4660-8a2d-bb97de4d26b2,US,WI
b16dca0d-e714-4a4b-aa63-f07073f751d3,8ecc8474-deb7-44f8-85dc-53a71a5bd981,US,DE
b16dca0d-e714-4a4b-aa63-f07073f751d3,2cba78c8-8330-4b21-be8c-e33864d9a0b3,CA,
b16dca0d-e714-4a4b-aa63-f07073f751d3,20592c6a-5540-4e21-a65f-6b94ac0a4271,US,NM
b16dca0d-e714-4a4b-aa63-f07073f751d3,2505603d-b06f-4549-a7a0-660ffdf5c9c6,US,SC
b16dca0d-e714-4a4b-aa63-f07073f751d3,7b68b90a-91aa-48c5-9f31-04fe7bcd4ead,US,AR
b16dca0d-e714-4a4b-aa63-f07073f751d3,06dac796-b239-44dc-8c25-07dfbb6d6b5d,US,AL
b16dca0d-e714-4a4b-aa63-f07073f751d3,f7f9820d-2c85-4874-845a-4d3de1ddddcd,US,SD
be3bd455-3858-4d5f-b8e9-1895c51e50e7,a427e04a-51da-43ab-9ccd-9e4e0ed2e458,US,NY
b16dca0d-e714-4a4b-aa63-f07073f751d3,daa431c9-1e9d-4944-9b1f-9f1be2a9c75b,US,MA
b16dca0d-e714-4a4b-aa63-f07073f751d3,802dd8d7-73c5-4e26-bb75-3107fc3e3e91,MX,
be3bd455-3858-4d5f-b8e9-1895c51e50e7,521379c8-2ab0-4f14-9749-4ead6eb52173,US,WY
b16dca0d-e714-4a4b-aa63-f07073f751d3,ae3e21b4-74c1-490f-9f80-f2321cc0ffc0,MX,
b16dca0d-e714-4a4b-aa63-f07073f751d3,c5566097-686a-400e-8505-ce613edbece8,US,SC
b16dca0d-e714-4a4b-aa63-f07073f751d3,7e685a63-7e3c-4062-ac14-90ae39e2ebc4,CA,
be3bd455-3858-4d5f-b8e9-1895c51e50e7,8671dcde-5bdf-49d8-b960-94e958a2d0ca,US,NE
fca84750-7492-4234-8f80-7ed183dd2cac,e2c124b7-2cf7-4bbf-af4c-7da3590abb4f,US,OK
72ad5dd8-96e0-4911-b523-2aa248c6ef1c,9932196e-f4d4-4eaf-aab8-470f7c70711e,US,IL
b9b2c87b-a7ca-4297-9df5-ce07f7d677d3,20a71f5b-a92d-45ed-ac21-adf1b1251b80,CA,
72ad5dd8-96e0-4911-b523-2aa248c6ef1c,a2f6ad24-6647-455d-b12f-a9a4ea2ab0f4,GB,
b9b2c87b-a7ca-4297-9df5-ce07f7d677d3,8aef8031-483c-49e1-97f9-93804393949f,US,MS
b9b2c87b-a7ca-4297-9df5-ce07f7d677d3,ab66fef1-2003-466f-9775-8f52257f538f,US,WY
b9b2c87b-a7ca-4297-9df5-ce07f7d677d3,9f90c606-df28-46ee-b07a-67924eb25fa2,US,TX
b9b2c87b-a7ca-4297-9df5-ce07f7d677d3,1ef3537e-1944-4ff7-9e11-6a48c815a2ed,US,VT
b9b2c87b-a7ca-4297-9df5-ce07f7d677d3,10c771ce-5513-477a-9fdd-d886585d7da7,US,DE
b9b2c87b-a7ca-4297-9df5-ce07f7d677d3,32897fdc-8613-4dd8-93f8-691589f8f6c3,US,OK
b9b2c87b-a7ca-4297-9df5-ce07f7d677d3,8758d851-0ab1-4ce1-9cd3-64bf26566be2,US,GA
b9b2c87b-a7ca-4297-9df5-ce07f7d677d3,da5a1914-1c57-43ec-85c1-28627e741b70,US,CO
b9b2c87b-a7ca-4297-9df5-ce07f7d677d3,a7160974-14b1-4ea9-8d64-e130cb479cca,US,NY
1b00386a-cc00-4dac-8ff2-4402dd4b8812,eb1ebf1c-9b7a-4d09-84a4-7557aa069533,US,HI
91e17e3d-0ab1-410f-9bf3-077aeb7d5f67,aec50004-ebd9-4969-9736-b5f778629c9d,US,MI
91e17e3d-0ab1-410f-9bf3-077aeb7d5f67,14e039a5-0464-419d-9f56-9e5be049c257,US,IA
91e17e3d-0ab1-410f-9bf3-077aeb7d5f67,2ac55741-3e10-4cce-b3c9-adf5bbd58930,PK,
91e17e3d-0ab1-410f-9bf3-077aeb7d5f67,db7b4a2a-23b2-4365-866b-8eb2ec21e8bf,US,IN
91e17e3d-0ab1-410f-9bf3-077aeb7d5f67,cdf87449-3f6a-46c8-9b40-046f0a09a428,US,HI
91e17e3d-0ab1-410f-9bf3-077aeb7d5f67,530bee8e-22bc-4da3-88b4-5f567d5223ee,GB,
91e17e3d-0ab1-410f-9bf3-077aeb7d5f67,0914ce1d-10c8-4fa0-9449-cba3032fa74a,US,HI
91e17e3d-0ab1-410f-9bf3-077aeb7d5f67,99ffd872-fcbf-40d1-b62b-13fd7dcb172a,US,ME
91e17e3d-0ab1-410f-9bf3-077aeb7d5f67,5a51092b-f901-45f9-b021-47a13427136b,DK,
91e17e3d-0ab1-410f-9bf3-077aeb7d5f67,afa60a46-dcde-47c5-9429-52034f6b65e6,RS,
91e17e3d-0ab1-410f-9bf3-077aeb7d5f67,d0c1b521-1c94-4156-bf2c-22d19b9da8a8,US,GA
91e17e3d-0ab1-410f-9bf3-077aeb7d5f67,8efe96b3-e0a2-4ae3-ab8a-27c709f60da0,US,OH
91e17e3d-0ab1-410f-9bf3-077aeb7d5f67,f5a42b7e-4033-450a-9b54-d94173390e3d,US,CO
91e17e3d-0ab1-410f-9bf3-077aeb7d5f67,aab474a9-4e7b-4f7f-a14c-578af841f67b,US,ND
91e17e3d-0ab1-410f-9bf3-077aeb7d5f67,687d22e4-f1ae-49c9-8b04-26358bec932f,PH,
91e17e3d-0ab1-410f-9bf3-077aeb7d5f67,fd706f6a-ef57-4d2d-9352-cb999c529d57,US,VT
91e17e3d-0ab1-410f-9bf3-077aeb7d5f67,b92267d4-5c6b-41bc-bbe4-4e34ff8bef09,IL,
91e17e3d-0ab1-410f-9bf3-077aeb7d5f67,d288c3d7-006e-47d1-9ac7-03f282aeab64,US,AL
91e17e3d-0ab1-410f-9bf3-077aeb7d5f67,ef2cadc9-bf05-4738-918d-2194852564f9,GB,
91e17e3d-0ab1-410f-9bf3-077aeb7d5f67,92fb2b6a-5a05-434b-b971-dbb4a2923688,QA,
91e17e3d-0ab1-410f-9bf3-077aeb7d5f67,956ca79f-31ed-4658-a445-74ccf1414b05,IN,
91e17e3d-0ab1-410f-9bf3-077aeb7d5f67,213b9aee-788a-4c71-91b0-b778cdc056ba,SA,
91e17e3d-0ab1-410f-9bf3-077aeb7d5f67,17321bdc-17d5-4e8c-b22e-5e1592343dc2,US,GA
91e17e3d-0ab1-410f-9bf3-077aeb7d5f67,1711ddb9-4fa4-49b3-9b17-a5bb3a31f38c,US,AL
91e17e3d-0ab1-410f-9bf3-077aeb7d5f67,d98eafd0-08d5-4c2d-8f6a-ac02fcf6ad3b,US,TX
91e17e3d-0ab1-410f-9bf3-077aeb7d5f67,d3e6b80b-b709-43c9-a516-79ad301a91d0,US,NY
91e17e3d-0ab1-410f-9bf3-077aeb7d5f67,8c00b16a-03f0-45f5-b4ea-b9934d945bf7,PH,
91e17e3d-0ab1-410f-9bf3-077aeb7d5f67,f08dd898-43f5-4276-bb35-09fe9fc1d942,US,ID
91e17e3d-0ab1-410f-9bf3-077aeb7d5f67,34dee830-ee0a-4164-9352-c620aa9f1b58,US,RI
91e17e3d-0ab1-410f-9bf3-077aeb7d5f67,44305297-224b-4a88-a5d5-099541ae7d77,KY,
91e17e3d-0ab1-410f-9bf3-077aeb7d5f67,2791e770-cf86-4bb0-89ba-afb30b22d32e,US,CT
91e17e3d-0ab1-410f-9bf3-077aeb7d5f67,0e7ed88b-4d2a-44aa-b3b9-e669efd844aa,TZ,
91e17e3d-0ab1-410f-9bf3-077aeb7d5f67,cdd9798d-9094-4581-98b0-d71ea97e434a,US,KY
91e17e3d-0ab1-410f-9bf3-077aeb7d5f67,7ab3225d-98f6-4a90-8469-ca7c79aa9f9f,US,NC
91e17e3d-0ab1-410f-9bf3-077aeb7d5f67,1153012d-4196-4f22-854e-7b32e89ea2f4,GB,
91e17e3d-0ab1-410f-9bf3-077aeb7d5f67,44a4ec36-0e91-4f3d-906b-bf2e8d9f4319,GB,
91e17e3d-0ab1-410f-9bf3-077aeb7d5f67,37954d96-af56-433e-9206-8d4659d3381d,US,WI
aecbce84-80cb-46fb-a2f0-9b0f488871f1,4e11d0a9-f41c-4852-b689-f62aab039eb4,US,MT
5c0fe034-ac9f-44d4-944a-a977b9a0ae61,93e2ed2f-4ff5-4213-a64b-516a15aeea4b,US,CA
5c0fe034-ac9f-44d4-944a-a977b9a0ae61,0a056ebd-73a8-4204-a786-ce3f3046b1f3,US,WI
5c0fe034-ac9f-44d4-944a-a977b9a0ae61,b23e8723-04c8-4312-a6a3-ed2855acfe9c,US,NJ
5c0fe034-ac9f-44d4-944a-a977b9a0ae61,5b8dc7b6-0d44-4a68-8813-5fdb37bccd09,US,NE
5c0fe034-ac9f-44d4-944a-a977b9a0ae61,e77db6b2-3cec-4fb8-8fca-29c39814984c,US,ID
5c0fe034-ac9f-44d4-944a-a977b9a0ae61,e8589a0b-c02c-42a9-aebc-81a43d6db62f,US,KS
5c0fe034-ac9f-44d4-944a-a977b9a0ae61,3f5ca517-3559-46eb-aea8-428d0939a2a2,GB,
5c0fe034-ac9f-44d4-944a-a977b9a0ae61,0832426c-686a-427d-8eb2-afbfe02b9548,US,ID
5c0fe034-ac9f-44d4-944a-a977b9a0ae61,ca806c2a-9902-4093-935d-beee00330993,US,AK
5c0fe034-ac9f-44d4-944a-a977b9a0ae61,03556e5f-01ed-4b62-b42b-e40c1e5ff7a1,US,MS
5c0fe034-ac9f-44d4-944a-a977b9a0ae61,ca11dac1-ea2b-452f-b242-fd3c796c7d5f,US,MI
5c0fe034-ac9f-44d4-944a-a977b9a0ae61,dbfc8183-20d5-40e9-a43f-ccaf87f60616,US,ID
5c0fe034-ac9f-44d4-944a-a977b9a0ae61,cf34f2f8-3071-4604-bfc3-efd0706d7a0d,GB,
5c0fe034-ac9f-44d4-944a-a977b9a0ae61,be3d8736-1d2c-418f-a6c5-8e71c20e9a5d,US,MT
5c0fe034-ac9f-44d4-944a-a977b9a0ae61,7a2de179-141c-45c2-bc76-3e9b18dc4666,US,ID
5c0fe034-ac9f-44d4-944a-a977b9a0ae61,fddaecaf-cda1-4300-a718-47fd616299cb,US,ID
5c0fe034-ac9f-44d4-944a-a977b9a0ae61,0d7878c5-e4b0-4a3c-abf7-9dece02832a9,US,OR
5c0fe034-ac9f-44d4-944a-a977b9a0ae61,d93494ce-f5b5-4222-9611-206a1941b93e,US,UT
5c0fe034-ac9f-44d4-944a-a977b9a0ae61,afc610c0-07a9-4d56-8c60-7d8350715a5d,JP,
5c0fe034-ac9f-44d4-944a-a977b9a0ae61,7a32357a-a348-47f8-bd67-23e16e3d63f1,US,ND
5c0fe034-ac9f-44d4-944a-a977b9a0ae61,fa8c370e-7af7-4e75-85c2-56c6b160b8cb,US,KS
5c0fe034-ac9f-44d4-944a-a977b9a0ae61,98990ae9-7a45-4c2d-ba46-20a5dd43eec5,US,NE
5c0fe034-ac9f-44d4-944a-a977b9a0ae61,8519e735-28fb-400e-bcd9-777f9efd11b8,US,NC
5c0fe034-ac9f-44d4-944a-a977b9a0ae61,363c7320-517f-4b54-ac8d-66288069f7d4,US,VT
5c0fe034-ac9f-44d4-944a-a977b9a0ae61,cf571d75-aab9-4fcb-ba81-d27429fcc90a,GB,
5c0fe034-ac9f-44d4-944a-a977b9a0ae61,37aeacc0-d8fe-4664-9644-5cfec34c50bf,US,NE
5c0fe034-ac9f-44d4-944a-a977b9a0ae61,54abdc7f-ef12-47f9-88df-5558760667c0,US,MA
5c0fe034-ac9f-44d4-944a-a977b9a0ae61,a40a909b-6b4d-4327-9450-de92e238198d,US,DE
5c0fe034-ac9f-44d4-944a-a977b9a0ae61,3a068a2e-bf94-4090-86af-bb82b6009547,US,CA
5c0fe034-ac9f-44d4-944a-a977b9a0ae61,7fa4093f-f3fa-4f8e-8000-662476442bcc,GB,
5c0fe034-ac9f-44d4-944a-a977b9a0ae61,a34fa20c-a944-4d5f-b9e0-d09de8c492c1,US,TN
5c0fe034-ac9f-44d4-944a-a977b9a0ae61,51b58fe3-5153-43d9-b5b8-a97197fbb9f1,US,NJ
5c0fe034-ac9f-44d4-944a-a977b9a0ae61,bf00225a-411e-4faa-a584-cdd6501d1640,US,WV
5c0fe034-ac9f-44d4-944a-a977b9a0ae61,f41be221-7604-4b84-a96b-3f0c6759ffa8,US,IL
5c0fe034-ac9f-44d4-944a-a977b9a0ae61,ccbee8b7-11cb-43af-82d7-fa213b956792,US,SD
5c0fe034-ac9f-44d4-944a-a977b9a0ae61,013655e4-69e3-4a50-b591-0a4dccf2c3f7,US,SC
5c0fe034-ac9f-44d4-944a-a977b9a0ae61,c8c2c444-b9d2-4979-bc2c-59bab213bf5f,US,OR
5c0fe034-ac9f-44d4-944a-a977b9a0ae61,b3bf5e7a-7eb5-46c2-9a02-03b536274c73,US,IL
5c0fe034-ac9f-44d4-944a-a977b9a0ae61,c7ebab8c-5c4b-4682-a2be-c0cd2068dd4f,US,WV
87bb9e24-c527-4dc4-8154-01a9a511ed6f,0aad02ee-805b-4342-b02b-bea5e64f8184,US,FL
87bb9e24-c527-4dc4-8154-01a9a511ed6f,36a7d55e-6907-499a-a064-8f88cf38676f,US,ND
356e9904-30a5-41a5-b2e0-2c385bf494be,48c7623e-0954-45ae-b76c-cf2f6f43cda6,CA,
356e9904-30a5-41a5-b2e0-2c385bf494be,844dd3e8-abdf-48f8-a1a6-8ff4a31a216c,US,IA
356e9904-30a5-41a5-b2e0-2c385bf494be,21c0cf13-da80-4d19-9a4a-5a94984c5759,US,MI
356e9904-30a5-41a5-b2e0-2c385bf494be,e27f73ec-9709-4967-bcc8-ef7a96ca1065,US,OR
356e9904-30a5-41a5-b2e0-2c385bf494be,313f4cc8-e41f-42a4-8ec8-da7c42320b40,US,ME
